db1.tbl3_batch.col1,db1.tbl3_batch.col2,db1.tbl3_batch.col3,db1.tbl3_batch.col4
470,16,217,7200
703,649,146,5765
523,1437,664,5188
52,894,1985,2224
566,1186,1842,6645
820,326,1178,4240
20,1962,182,6297
18,5,1356,1267
964,1281,210,7028
855,1682,1009,3552
861,1509,769,3614
455,581,787,5389
321,1422,133,6786
826,970,647,4710
432,945,688,7686
993,1495,1172,1087
58,803,838,4349
150,62,732,5930
770,589,1657,5853
439,216,478,10306
883,1996,1403,9087
57,236,475,2358
727,597,1702,4810
573,164,276,6692
657,991,569,6881
956,685,686,1328
893,1022,1542,5382
750,1282,177,6601
292,1379,1341,6320
181,363,1078,8790
880,592,1701,1696
606,647,13,10601
77,617,358,3689
960,1982,1614,8707
653,1119,1063,7003
104,106,1040,7543
260,1010,783,1592
606,1782,1749,6967
222,1066,1969,977
989,1616,349,4514
483,1464,1005,2279
701,1801,1634,3760
128,1746,1318,2305
318,88,1953,2368
706,213,1445,2695
508,1830,693,8026
19,554,1716,8765
810,775,1497,6619
751,1009,446,6364
234,899,1091,8691
596,1866,177,9710
605,558,1026,9330
553,1557,115,6529
875,463,103,2568
349,1390,928,2400
452,806,1022,3372
585,26,507,5430
983,1388,952,5150
876,360,1669,7107
508,587,29,5131
626,125,595,9703
422,1818,1875,7168
189,935,871,6328
943,1,1933,2401
124,1169,529,3919
5,964,1971,3415
457,1942,351,4481
890,957,204,7159
553,1996,720,1115
569,857,1451,6661
938,556,1117,7930
521,1301,127,7529
88,37,1632,7884
845,356,6,6504
110,518,193,6194
550,1085,342,3521
396,619,1670,740
970,1602,1628,7581
678,1594,1722,7802
10,446,609,6294
621,999,1334,3337
496,55,992,10360
15,1137,1111,5675
32,1523,534,7264
744,655,55,5637
488,1029,541,1607
187,1330,873,2449
735,1325,1656,1477
570,1701,836,5571
457,1585,779,5760
50,1096,811,7380
270,1250,1216,1052
463,9,301,559
42,1977,804,8820
538,98,592,7199
567,1977,356,5478
120,927,10,2358
624,5,1481,9732
315,221,1940,3664
114,1946,514,2602
620,1985,348,4413
991,289,292,8808
453,955,1497,3290
686,1529,387,3072
623,365,657,8019
611,1332,1301,2452
519,917,1201,9913
958,987,374,6324
984,1477,216,9048
646,1350,1396,5415
762,275,363,9683
336,479,688,652
239,538,973,7692
733,1731,1339,808
385,879,1365,5454
144,656,1106,347
376,1555,741,8271
3,1661,470,6570
793,1377,415,8253
845,681,1086,4620
327,1213,898,8405
196,1867,1561,7120
388,775,900,7968
639,482,1142,6197
260,146,1711,4615
602,887,1212,3653
836,1883,1955,3499
770,863,1041,9393
933,327,224,8317
93,1573,1741,3255
256,1276,619,8645
135,786,1094,5213
524,1936,446,562
979,1242,106,9899
709,1477,903,3874
497,543,1149,5276
177,23,951,6363
111,1809,1675,2235
263,1015,943,7662
413,1935,1743,4547
368,1493,1446,6662
935,1084,1846,4706
590,224,1703,6128
377,71,73,3634
767,152,95,7228
585,1709,1133,5973
382,1074,376,8282
672,211,1455,1916
510,1191,774,1167
712,750,1810,2411
880,1605,1468,5336
819,511,685,6887
376,1738,1720,8423
544,603,1282,10535
72,717,1587,6035
973,1973,1838,7208
503,398,1619,5038
351,561,1312,7624
804,257,1411,2780
709,1568,1288,8646
324,997,819,3993
387,1159,598,4579
827,1699,1538,1764
239,1022,254,5835
975,534,1258,2264
73,1708,1023,4743
30,953,825,2180
478,184,1414,7899
13,1465,1719,8717
716,1035,1543,2232
315,1697,301,1719
67,1564,1295,4559
639,755,1565,6809
537,1009,772,2890
919,482,1328,1499
695,1293,1131,4024
648,1105,1661,8941
290,1094,174,4840
617,1486,1872,3580
974,1114,468,1272
23,1272,643,4139
414,1595,1904,458
850,701,1519,8497
961,743,1494,3504
705,1298,1848,4564
680,1988,207,5458
35,1263,607,4429
100,159,396,3652
545,499,208,3700
888,432,608,1175
38,996,582,3743
210,350,133,726
741,1228,1321,2942
790,1290,1817,7367
591,1703,1847,8693
749,147,464,4407
171,1028,525,7093
837,835,435,5123
441,686,827,4377
58,1910,1160,9419
409,1303,131,1399
533,1536,627,5504
364,651,657,8085
366,1225,1937,2217
343,221,78,8532
749,98,911,3458
295,701,1412,4302
340,1075,966,2961
605,410,1493,2783
755,784,1768,1593
522,1608,260,10269
628,387,1499,10042
264,15,661,5198
523,1209,950,10148
665,1095,1616,8769
37,1777,569,7375
130,1912,1592,1298
381,830,1035,7729
224,162,1306,1171
142,834,1264,302
430,969,592,3057
388,917,613,2923
53,1065,1811,2325
23,383,1612,3486
394,1737,484,5198
632,38,10,792
118,107,1117,1902
672,57,1316,7270
982,1500,837,4164
585,164,436,4209
184,1809,402,9142
947,1977,1161,2974
191,721,530,8567
938,1498,1022,2834
731,1836,1396,3135
486,43,1888,3025
632,635,538,1364
720,518,1434,10533
383,1647,88,960
811,1041,1824,2972
345,889,1304,8914
472,1701,1795,4320
675,337,265,1983
779,359,1013,1620
951,320,849,3122
2,991,1716,8349
49,952,1226,6302
924,1939,895,10818
875,1452,1776,4260
503,1344,1459,5324
983,1627,1172,6796
210,1922,1505,1623
972,1052,1282,1016
527,74,1580,2213
679,1439,1902,5915
282,1363,307,6907
378,1638,1264,3103
325,1243,396,9940
297,1752,1737,8306
696,958,1747,4710
137,991,1254,5917
124,176,1716,4719
933,231,11,9198
391,931,265,3409
401,756,1054,6693
479,258,1127,2039
400,468,1536,9483
569,1969,1230,10007
361,782,1112,833
65,1145,461,5500
427,35,66,2644
851,1502,1034,9743
713,321,1691,765
520,1083,649,3507
431,164,830,8761
934,91,1829,10523
104,1532,1098,2241
88,1408,1076,915
600,1602,473,8764
855,269,406,2103
5,375,1415,4840
157,1235,1919,8534
378,864,923,3820
329,1949,490,7731
102,987,1461,3295
222,667,1424,5150
401,431,1451,10005
682,1595,516,8278
544,965,1926,3460
508,1850,1288,9715
692,812,968,5229
183,483,481,7234
914,338,267,6559
86,527,1115,4347
580,871,1413,2515
379,1638,1118,8420
537,940,1748,10197
412,1596,1314,4950
919,1779,1940,5345
517,343,862,1875
767,1954,1841,2536
693,24,1759,10074
294,816,1657,1486
259,594,1332,3075
383,1611,615,6650
825,42,403,7850
303,655,1789,5159
315,69,660,5532
745,871,821,1787
793,1346,1132,6036
718,481,714,9135
76,174,1370,6831
679,1669,638,7146
853,361,1744,4830
378,589,201,2261
460,1085,1525,1000
55,991,48,8892
806,1796,178,5891
80,1951,492,4881
995,301,963,5721
678,1192,976,7700
175,1387,623,1863
792,214,624,9838
929,629,547,7563
382,1313,1419,786
148,359,1014,3491
767,551,1676,8578
280,1887,1930,7298
344,1526,56,9055
789,1902,911,2196
790,1489,284,9802
408,949,769,7438
717,1719,839,8076
973,671,259,5503
921,1392,1207,8849
999,1529,1109,5066
29,476,1187,6235
729,311,1261,2910
421,1880,1261,3653
981,1841,1582,9597
230,729,1522,1781
358,715,338,715
161,161,1820,1755
728,1570,489,5856
227,1276,6,9429
844,472,1161,9232
220,837,602,9445
745,1481,1276,9798
72,1764,1698,420
398,327,237,2056
94,1886,894,8860
939,249,1359,2758
474,415,731,6945
94,1174,1821,5975
905,1239,1338,7560
754,1358,1382,9876
884,814,609,4892
804,156,161,6847
774,302,1353,1257
123,763,1452,4035
799,1098,673,1156
499,652,1205,8944
778,1913,788,9804
943,1860,756,2133
620,1292,1516,10515
859,1172,1541,5423
963,679,1032,6942
47,1418,1651,8731
812,1879,55,4221
94,546,1744,8337
476,1378,1682,8929
32,1616,1526,1940
117,1726,302,3763
643,1977,649,8358
250,380,1689,2627
302,973,1863,4638
121,1199,408,5525
217,1107,1399,6175
52,1474,1439,1677
125,617,1348,5543
158,707,742,9578
670,1261,1008,5056
794,1754,1280,7148
600,1507,364,1989
175,193,1219,6084
291,56,1992,1778
944,1302,1779,7445
158,1921,1474,9266
490,1916,1390,1200
760,928,1136,2646
356,3,1653,2572
633,744,601,1953
236,1115,468,8142
427,1842,626,4872
124,80,614,4955
314,591,1430,8131
278,1288,32,7262
866,999,1073,9458
835,151,1682,1585
603,1560,1779,6197
937,1253,664,8108
104,1418,452,7595
41,1938,1386,1928
396,15,738,4081
640,713,97,2058
459,1494,1462,3062
490,231,1996,4261
564,1953,1035,5664
167,1556,638,10004
601,1656,635,4088
758,391,1193,9763
173,296,329,6083
371,215,1213,6679
598,509,578,5331
880,495,947,4049
149,228,249,1172
248,979,181,9949
626,280,1978,2019
179,1106,1209,5418
119,1590,530,2465
27,980,1881,882
820,506,1165,10178
116,763,1255,2870
702,952,874,2367
656,21,383,4694
831,899,1975,4518
261,1593,1495,1377
653,1593,669,5195
625,383,189,1358
895,874,885,3816
784,595,1195,10682
37,1014,1468,3535
196,1565,791,9512
524,871,1662,5241
623,380,1445,5477
436,1543,1436,2294
648,964,1354,6121
683,953,1186,3196
638,765,907,5598
873,1613,1748,4388
409,1114,1507,10398
332,1276,1813,2648
530,1747,706,2544
943,1042,1063,3110
464,1056,1834,3492
719,1562,684,10054
157,1969,884,4388
159,318,1768,3307
333,1395,1374,7854
751,450,352,9878
375,1036,1940,375
78,1743,84,8346
843,567,683,8454
868,478,712,3496
842,1956,1844,6976
196,1368,178,769
119,1466,1959,1667
759,366,1059,9136
650,827,1169,6695
225,145,379,3717
594,1298,86,8819
409,1820,314,8248
537,722,1981,10349
639,1297,1729,6328
912,261,486,2808
734,1285,542,3189
338,823,437,10330
555,1809,1366,5971
595,987,675,5978
918,721,252,2323
536,1297,617,5074
219,78,1058,1405
292,1344,1598,2431
203,1832,689,2881
879,1255,1639,4673
704,546,1729,3423
513,1125,1859,8561
201,908,1224,4803
865,296,55,5315
31,1675,65,3988
88,1693,1935,6157
201,1604,1046,8880
950,485,1438,1228
689,1680,1919,3280
704,194,1945,9545
671,165,1173,1025
292,556,1197,2534
715,717,1617,5614
752,678,403,6988
114,1731,290,2594
721,1831,888,1278
221,547,901,3707
908,1237,1787,1069
181,995,328,6425
770,1197,698,1468
468,273,523,4012
425,1023,1966,4202
973,1134,463,3178
551,1116,450,1042
841,923,1574,2833
833,315,670,1865
59,1376,767,3342
484,906,877,6500
10,374,1420,4929
631,1973,146,6605
384,795,1475,9361
409,1509,100,2242
41,936,290,1032
701,1756,587,7685
122,976,1611,6468
700,1073,867,2483
251,157,327,5435
972,1100,734,2156
603,1333,326,2271
483,869,1130,7316
212,1051,703,6036
829,1748,1556,1400
713,1562,588,5013
267,1958,568,4005
666,988,1599,1249
706,483,1181,8029
539,224,1283,9038
705,60,1887,8958
923,395,1420,8463
734,1466,348,6313
618,70,396,5188
660,928,561,6351
134,178,263,2093
497,1834,698,8527
606,1032,987,5732
781,1360,906,4543
934,790,1726,3720
885,1980,1689,2427
125,776,1258,1800
358,198,1500,391
502,1112,1630,3301
840,1317,1260,8336
982,1855,839,2837
317,1902,553,7240
11,532,334,2696
476,1796,1525,1533
293,1770,1962,7231
953,328,546,5454
439,1133,993,8036
806,1225,1939,7377
853,692,429,5241
515,805,1696,6537
815,1612,34,3442
390,1685,490,4210
315,16,260,7562
679,1279,727,4322
7,500,1015,6198
507,6,1520,4269
123,1626,658,6110
371,1685,51,9169
313,517,969,2668
184,920,65,1517
546,1817,900,4554
584,758,865,3057
882,1040,522,7025
524,1415,987,4257
38,503,1248,2124
83,472,1867,3433
20,540,1381,8587
252,877,939,2204
302,796,1520,4012
978,1678,837,2671
257,1761,1699,8520
811,1336,1652,2585
999,1378,1008,1572
541,1168,538,7026
982,1802,575,5646
639,129,114,5698
822,1948,1068,6184
551,847,1438,4617
460,264,1946,6931
608,1404,1869,6721
223,1194,1643,8567
91,160,1818,5465
279,82,172,9199
169,793,1093,9913
795,795,1218,4458
733,1036,760,7427
628,1788,39,6769
247,1552,1672,6533
360,824,908,6520
348,1482,1816,9539
865,1101,1848,8007
434,624,1635,5455
405,1838,883,7275
600,386,1262,6908
77,622,89,9403
457,1162,996,5199
585,1267,1528,3730
391,1218,873,8534
13,985,1013,2728
44,684,178,8589
37,1082,1077,5430
415,1268,1172,9909
244,15,175,4326
61,1490,1903,3792
492,883,1267,9193
607,749,743,2144
322,1026,478,8414
251,43,154,428
467,1939,927,2843
60,1903,170,7798
780,111,1022,9772
118,67,1882,6949
86,1923,891,3329
594,1920,1568,4260
79,1141,1675,1016
227,1317,1784,3254
482,1013,876,2502
814,1175,1163,8016
622,1374,146,2596
881,1241,435,10591
309,1864,1300,1567
582,1633,842,7634
947,880,1716,4057
484,614,335,9918
839,284,128,3592
24,959,1621,5818
790,344,1121,3465
201,1768,883,620
925,930,1046,9769
224,1492,91,3095
778,677,1605,1645
509,1156,758,8874
930,965,1300,8934
794,534,199,5526
628,458,49,10379
578,987,531,4705
558,1115,1884,5150
752,1076,1519,2994
689,1873,1800,3177
519,280,1313,2031
182,1873,767,5798
76,997,1416,2847
425,929,262,2068
66,1573,202,89
659,51,1616,2996
493,1542,362,3436
684,1401,788,8706
546,141,1281,5272
76,36,1964,1792
915,1655,1069,8009
791,300,287,4924
696,1923,790,7225
54,1993,1974,798
904,935,1805,5081
605,1819,967,8790
472,70,834,6412
655,1084,614,704
246,1654,528,7058
438,1747,77,6655
711,888,1548,3760
747,948,16,5972
313,433,1066,8181
319,211,202,4208
219,967,283,8170
843,1629,1248,10657
370,1141,931,10349
215,1824,1304,7850
48,1198,1492,5823
796,759,1858,4151
462,928,297,9667
117,1886,814,8462
81,1491,927,6342
262,843,946,2576
588,1479,1271,4044
722,1919,822,8130
495,1889,1207,4761
633,993,1211,9441
836,1222,1925,3885
601,903,484,5244
769,550,1666,6073
672,2,1501,2597
175,66,704,7020
804,1341,97,7614
88,1130,87,2545
638,655,911,7520
984,51,1747,8804
358,90,38,10161
285,1631,620,4526
296,742,42,3405
259,604,1709,5504
850,108,1582,10669
474,1716,408,8437
755,632,76,5195
622,360,529,8232
934,161,464,2932
535,547,1973,1666
561,1783,51,2553
36,1419,91,8083
180,356,1755,8885
764,718,1167,5804
24,1346,1822,736
348,216,1724,562
636,802,1483,6382
542,468,1974,9337
748,365,1795,7729
226,623,1604,3995
347,822,966,5214
37,1872,1419,8898
382,1098,1121,1462
569,1892,1393,10186
235,1853,308,709
180,227,346,9503
113,1919,1985,975
305,1020,1711,9308
131,454,440,4403
347,514,1104,9025
179,7,86,9062
414,1422,73,3522
982,1400,805,1249
589,429,1471,9565
731,1132,845,4604
653,1113,1020,7184
384,1997,1017,2785
511,712,1069,5420
42,169,145,2358
479,1995,1713,8655
117,1026,1617,7726
570,320,1630,1771
60,1612,476,5246
552,1826,782,828
785,1362,1947,6112
187,1164,974,8685
452,678,1503,1082
846,1593,1747,3431
186,10,256,6847
937,943,1417,8378
463,1442,881,7863
739,1460,504,1876
163,1867,1002,7131
423,1744,133,2136
797,1510,1621,10037
101,646,1836,9876
982,1856,1373,4333
266,118,1838,8359
635,226,1530,6850
152,355,700,9295
428,1686,222,1652
690,1586,1214,6135
426,1518,1260,8650
577,1350,1568,673
610,1891,1067,4968
942,1626,1153,4083
535,185,1645,8515
332,347,1504,503
760,1982,1610,5613
676,920,956,9768
895,181,1474,9828
439,313,1569,5870
605,1719,804,8142
970,402,1147,9552
854,1876,1613,1812
123,1734,1500,4793
301,1725,839,8836
667,1901,1810,4148
348,752,133,1917
248,1458,1412,8179
947,1693,504,9594
270,611,1434,5812
428,1584,1469,9063
569,1405,1786,4050
706,1589,374,8637
712,673,1889,6405
583,403,592,2000
246,1620,504,6102
480,1090,413,8156
97,197,258,7108
328,1303,299,7037
592,1906,437,1262
424,206,293,5837
576,1710,28,6577
423,1493,1215,2707
4,815,1996,5444
989,277,1378,9280
458,1924,316,3245
795,692,1360,8652
805,314,224,1212
592,1917,1967,1569
497,67,1642,6050
86,1100,1562,8420
401,1095,1524,7853
292,1582,1777,9203
922,882,1336,10573
280,1118,1242,8889
196,1967,1818,9492
763,1952,331,1307
82,1679,1315,7235
26,730,567,6986
844,1748,1629,8388
693,647,145,6995
134,1425,124,6039
89,479,1001,9053
205,1673,714,10090
26,814,1053,9286
377,1961,131,4600
570,1175,1525,2143
583,932,1529,5555
414,532,964,4207
226,1603,125,7745
602,488,611,3255
67,1493,1372,607
361,985,1931,2572
259,711,928,10009
657,1138,451,8979
62,1116,1933,5605
854,537,1456,4674
991,144,1091,3222
971,130,732,9988
691,1675,1589,3409
979,0,1708,8669
622,390,1289,1644
702,1279,394,6056
940,1068,854,5166
907,744,720,9795
391,242,1292,9620
245,596,1619,1058
277,7,1815,4114
346,32,809,9196
936,1472,927,2019
371,36,1682,3345
808,33,454,10183
848,211,1844,6414
122,607,1729,6803
56,303,295,2680
159,1246,1219,5664
126,1552,1511,7675
736,869,694,3468
606,480,1605,2603
310,1507,1612,9750
517,1570,929,8192
934,1425,293,8711
264,262,1238,4607
745,785,582,8948
287,599,845,3894
419,1205,1528,9347
895,21,1097,1404
527,165,233,9987
139,640,1357,6233
808,539,1889,6553
706,1254,317,5522
697,1899,978,3739
986,78,892,5896
474,1752,281,7046
904,1998,190,1962
636,41,1509,4936
528,1273,1533,9609
877,789,1930,6380
388,164,754,3340
510,986,1081,6206
537,647,749,8147
212,662,857,2956
896,218,8,10596
512,1902,12,8149
802,969,1248,3835
264,1782,1090,6298
342,676,1526,10301
37,207,527,9361
232,1002,1264,1433
259,1765,901,507
307,243,1586,8310
402,237,1269,5678
996,309,1584,9417
260,1819,31,2935
475,291,1638,9951
749,757,1405,3624
105,1161,1861,8617
246,604,446,7540
303,993,531,330
342,1414,983,851
446,1033,590,1086
37,1111,458,3287
819,788,103,4566
854,1358,1486,3573
45,653,554,3948
721,1515,1107,5726
604,359,86,10107
219,342,346,3555
255,95,1278,9937
136,1271,1522,1554
230,485,1425,7829
817,1994,1931,10467
713,769,698,4172
577,1283,1192,5481
972,1134,1313,8284
37,1286,799,7379
154,199,1265,9683
502,1188,737,5750
104,676,534,3185
254,382,555,600
403,1319,1674,519
487,1264,1129,10099
957,684,560,4039
457,617,987,2088
527,707,1644,2526
590,1318,1455,8649
524,1723,511,7793
369,1923,534,8501
101,1729,1901,6199
915,26,535,9913
663,1007,657,7666
689,1903,1140,2380
902,1741,1259,3606
598,1787,1714,6138
599,1299,212,4034
540,835,701,8942
511,1738,79,10393
388,901,1118,2165
362,918,1971,3509
930,1449,996,8987
832,892,1015,3331
611,740,1426,1297
114,415,1323,5180
721,1924,880,9842
965,684,1812,10471
342,1429,29,3175
73,574,220,10038
134,1517,753,2379
939,1344,1062,2124
967,1794,1961,3431
780,1435,491,9355
861,782,948,2382
977,581,219,1956
589,1002,1936,4766
970,1925,803,4580
379,1958,79,7850
489,398,1726,6189
124,1984,58,7697
37,1903,713,1990
780,1260,1803,6326
309,1778,1823,9985
105,985,1485,988
555,1625,572,5378
224,828,1125,347
241,451,1115,766
396,1228,362,2482
152,497,536,6563
535,980,1164,6634
635,1443,1479,10203
796,302,1915,5202
995,1811,913,5130
965,1647,920,8991
401,1098,1749,5277
859,652,1005,9631
772,1254,803,2765
145,1318,844,4670
190,1114,114,8838
892,372,849,10535
676,1321,30,879
582,1847,469,4795
950,1151,1805,6873
200,1436,208,6565
866,1214,1380,5858
11,67,1862,6217
51,873,466,7552
952,127,1799,8411
767,1508,1267,2959
301,1042,1419,5350
871,367,57,3580
299,1125,47,9673
998,811,58,3826
919,845,411,10069
520,416,1139,4594
139,956,778,6089
99,436,317,167
484,1273,910,2121
136,1366,426,5799
870,1022,239,9263
365,796,202,8822
883,1319,286,7134
533,1546,336,3658
506,202,230,7600
656,1080,643,8161
160,279,808,6493
760,736,1197,998
174,246,77,5220
87,853,252,8104
398,1444,970,688
988,1484,1887,7452
479,902,106,2287
544,1360,1365,1498
476,83,1140,7508
782,1242,1761,2712
282,900,1125,7271
737,658,772,9212
956,525,265,9954
451,894,405,8230
623,1929,1054,5753
81,204,1501,6666
212,290,110,2888
815,372,195,4386
519,261,886,4278
133,154,1604,9943
446,34,1894,5567
117,722,997,9117
595,284,1470,4381
769,26,226,1710
242,1448,1591,8473
748,847,1128,2086
149,42,88,4801
885,1289,133,2206
532,1771,1155,2186
645,82,928,3713
378,865,203,5116
607,961,496,7200
965,1281,1315,9551
524,1979,1686,1315
512,1198,1907,7188
661,1837,79,1404
116,914,1328,6640
663,569,1114,7237
575,168,1357,768
936,235,398,8830
989,1012,476,5263
661,584,1111,4558
316,960,1851,8725
875,357,1081,4457
11,520,524,5094
89,392,1666,8218
387,1395,1534,5730
82,1902,983,7599
975,1955,856,8764
761,1973,227,4664
895,443,1700,2680
395,1642,888,8357
544,1774,146,9918
660,429,847,1183
639,996,1310,3935
99,1263,801,7055
456,1418,995,4935
998,774,560,8709
873,59,544,6558
327,1267,1707,6974
723,282,477,9283
73,348,1512,7867
95,257,654,5685
91,1990,1050,4474
329,144,586,727
839,1144,800,2990
947,381,775,6377
174,1441,326,4054
736,629,1846,862
314,145,1194,2401
686,1332,1549,2456
567,762,568,7592
496,1945,346,8934
268,1705,613,6193
427,170,639,3745
34,1751,261,2115
118,1267,1474,2175
370,289,1286,5657
924,1337,84,6827
567,44,814,5902
900,199,1224,3889
450,239,1907,8025
308,582,656,6029
356,720,359,7434
375,1743,1488,714
827,1698,364,3555
104,503,1437,1695
389,1620,1550,8232
175,1335,1467,5958
105,73,1087,3266
591,323,238,10091
162,340,1302,8337
913,891,1486,5542
266,1316,797,7167
562,161,1526,2859
888,1478,1908,6338
278,131,1857,7568
302,1242,1440,5246
586,1323,108,10287
954,987,1602,6272
952,1059,1584,4759
860,1642,1031,872
126,1265,40,4160
245,112,1900,5775
823,1527,853,10595
233,1846,877,3666
666,832,63,5299
584,1448,1065,2635
930,305,208,4806
438,1327,1990,6346
136,1176,646,6266
785,1239,720,7212
555,542,1547,2378
758,193,651,4188
148,646,1852,2888
55,1036,948,1843
687,48,802,2639
355,1680,1607,9498
256,9,673,3676
922,223,1404,3949
812,202,941,3913
62,956,195,5935
825,1642,1365,4413
935,531,148,4780
62,1035,475,5799
805,1668,1979,10144
28,205,1967,1445
551,744,912,4460
658,1603,1513,5403
599,1192,1932,3371
567,702,526,5742
299,411,1545,6574
704,1184,774,2953
611,1404,764,4469
214,1147,1848,1839
140,993,167,2889
925,1059,823,3530
506,1139,1959,2353
560,1243,890,7767
498,133,1654,9268
626,1922,1021,1762
501,894,1515,3634
740,1672,1076,1897
763,1074,838,8215
586,39,249,10427
190,1574,182,7465
710,1769,1400,6123
674,596,460,5046
650,684,1928,6261
48,1664,1729,1634
362,1435,355,2685
878,1988,228,1111
626,1953,1510,10083
679,1465,634,8595
495,24,1154,526
276,1459,1247,9839
46,1375,1825,8997
770,108,1883,3973
925,1946,719,6819
215,1560,1721,2009
229,1031,635,990
638,1751,1124,4718
322,1485,924,603
829,1926,355,4900
420,1594,1273,5045
224,1573,1145,6202
661,1681,1325,9668
286,1214,774,4845
45,1473,1831,1515
971,1376,1843,4258
812,673,1286,5071
13,405,995,5719
632,1040,636,1142
907,889,1378,8868
374,238,179,9120
702,1166,316,7486
986,1707,1812,10484
332,330,560,5825
855,282,1310,1113
165,1523,1693,6753
506,62,127,9922
116,957,1274,1781
942,294,178,10537
635,393,691,2500
565,317,1922,1330
438,906,135,8694
303,1401,1942,3752
456,529,1867,3161
967,522,1673,6732
868,582,572,5842
270,1927,869,465
710,546,1509,2093
215,554,1763,2650
112,526,176,1562
15,1561,623,8429
215,472,1586,8139
426,1411,1121,7484
134,169,1013,7450
42,324,657,5670
763,640,561,1204
283,403,531,9912
833,1561,1183,3200
97,1279,616,4962
59,343,1559,9133
229,1957,45,7388
895,54,1101,1345
642,855,1295,7681
384,110,1038,5582
158,587,417,9092
823,1517,1220,8109
470,1086,1384,10206
595,990,1768,3945
207,193,1542,3036
173,1482,854,2786
799,300,967,2714
80,1519,148,7292
17,1484,138,9457
707,291,334,1234
290,1207,306,5109
359,897,1285,8238
867,343,1447,9299
278,1537,1849,8834
974,1385,1979,2182
396,199,1408,4516
973,1335,565,7449
765,350,27,3726
141,631,1156,4917
676,527,1310,3093
516,1765,1672,2132
250,1450,26,9477
661,88,618,9572
539,121,1917,5221
236,602,695,9401
131,1421,524,6956
305,33,246,2151
357,1053,48,1728
284,179,1393,1750
292,1968,1418,9174
162,430,1230,249
915,1606,1436,3427
418,981,1302,9103
738,1266,9,1983
467,47,1647,6583
641,893,156,9974
883,420,1843,5114
569,773,263,1546
506,957,469,9239
657,1569,1170,7379
477,739,117,10071
361,910,869,9363
311,820,1781,4818
633,1601,1615,4125
703,413,1403,5628
244,0,166,1377
476,111,1391,5341
614,1429,506,8383
890,1063,1690,9650
435,758,1539,3435
249,964,280,9762
21,1949,1966,7687
476,1306,1964,7180
571,822,1437,7936
749,1079,1426,7381
905,198,1883,2672
851,1315,657,2925
510,111,534,1651
895,1165,991,1972
335,1563,1322,4934
645,99,1502,6765
848,1659,1900,9191
773,124,1014,5605
341,161,628,9011
337,1887,1044,2022
479,1487,482,3970
923,308,1619,2294
41,202,1439,5500
73,1879,1003,3496
808,528,1560,10696
830,1877,1910,4806
21,290,804,1419
219,667,384,5580
78,1206,1392,1479
234,1582,959,10134
156,564,1310,1568
326,891,97,6756
113,100,280,3343
801,748,195,8322
607,449,1391,6456
641,1284,1535,6697
921,1808,331,5643
620,317,674,8729
586,1620,1217,1850
984,20,398,3243
274,465,1174,636
380,309,1974,6656
19,1844,65,9743
672,471,166,7092
208,342,717,5592
883,1207,1694,7631
605,1238,686,10180
593,1662,482,8424
863,1055,1693,1529
615,1869,1266,3427
748,1779,1949,3223
771,435,1031,7744
159,678,1310,3259
914,185,1547,4315
898,1839,465,5913
997,642,1660,3548
859,1442,50,3010
572,980,1935,7209
37,1085,656,424
117,1832,116,5981
389,1083,904,3550
823,856,1252,3203
679,68,663,9247
376,1009,1964,4711
848,1977,1527,2128
873,930,1598,1616
375,261,517,7731
580,797,1280,4066
594,539,1880,8617
746,1787,37,1814
41,1674,897,9241
610,1629,451,7581
469,1509,1858,7995
983,1395,1982,9517
457,1060,1677,1087
129,1274,646,426
27,1470,262,8175
744,1282,1346,9633
740,1888,484,6056
628,1679,1358,2133
912,1937,944,3737
325,82,668,8895
508,177,249,9405
618,666,902,3032
890,1661,1872,6546
324,1540,577,9286
806,779,169,10092
902,1866,137,6049
159,1421,332,4603
515,562,425,8062
660,640,708,10083
745,559,137,2191
253,46,1688,2655
927,522,528,6569
247,1847,65,2073
849,933,497,8767
352,767,1000,4199
397,529,1742,1489
581,242,1486,5258
202,1489,734,1922
301,1233,1014,1183
147,830,781,270
220,785,132,3710
697,1067,1400,6494
866,1127,444,1468
847,1844,411,4678
559,320,1154,6019
262,1222,904,8758
295,1239,585,7241
314,1007,892,3542
291,1055,1431,9734
683,1767,1434,9811
875,712,1586,7383
30,240,1740,2343
681,895,906,3970
43,755,1855,7039
938,281,650,5782
554,978,1884,2752
942,1011,899,9819
133,1646,1700,4368
348,218,1540,8594
218,1008,1730,3430
449,517,1914,4618
503,57,1360,3709
85,613,425,726
250,1434,1811,5089
264,1698,1867,6433
522,1219,1400,8177
79,1859,1667,140
620,491,65,1843
460,82,1002,952
629,1252,784,7451
251,1136,651,6862
17,1196,1911,1156
255,1694,204,5745
244,318,1182,7038
152,147,777,1407
608,537,1606,3103
499,1156,939,3784
457,1627,241,2712
697,1223,1742,9890
541,1328,242,1666
114,1817,1324,3995
752,1411,587,4857
768,616,25,1914
446,1011,127,1232
352,1357,547,610
624,1253,1015,4473
846,1111,1872,7276
540,1808,50,6714
321,928,1428,4937
458,1688,1986,8638
948,365,907,1663
225,853,257,1868
755,268,1334,878
360,1301,856,2133
530,144,1989,9643
833,719,1159,3010
111,1417,993,7000
211,909,1346,1714
232,439,1086,5893
947,871,650,8041
158,33,704,2282
571,831,1500,3825
884,461,80,3297
323,1874,991,4710
92,1883,1256,6181
247,1192,1466,6080
669,1254,1173,825
