db1.tbl5_fact.col1,db1.tbl5_fact.col2,db1.tbl5_fact.col3,db1.tbl5_fact.col4
1,906,1,2412
742,374,1,309
1,1973,1,7231
1,795,1,4363
1,1509,1,6177
14,936,1,1833
1,1756,1,6184
148,976,1,6880
469,1073,1,6411
4,157,1,2001
62,1100,1,8859
1,1333,1,1685
10,869,1,5618
5,1051,1,6783
3,1748,1,3077
70,1562,1,5117
1,1958,1,8638
353,988,1,4384
81,483,1,8025
115,224,1,9274
617,60,1,5787
650,395,1,3752
35,1466,1,7786
23,70,1,6096
7,928,1,8032
119,178,1,1546
32,1834,1,4832
605,1032,1,8306
3,1360,1,8964
6,790,1,5516
6,1980,1,1013
234,776,1,7397
1,198,1,7955
17,1112,1,9445
14,1317,1,7535
1,1855,1,4204
12,1902,1,4378
26,532,1,2669
1,1796,1,6534
26,1770,1,9620
737,328,1,3242
854,1133,1,878
30,1225,1,1199
27,692,1,454
5,805,1,4605
979,1612,1,9456
4,1685,1,2144
17,16,1,6346
1,1279,1,7205
8,500,1,3059
1,6,1,2857
147,1626,1,9104
37,1685,1,9660
41,517,1,441
5,920,1,996
250,1817,1,2112
1,758,1,4101
7,1040,1,6216
78,1415,1,3469
502,503,1,6474
3,472,1,5267
32,540,1,6493
31,877,1,4461
390,796,1,8715
1,1678,1,8898
13,1761,1,1760
2,1336,1,250
1,1378,1,4997
2,1168,1,4345
839,1802,1,9567
3,129,1,6592
615,1948,1,7709
3,847,1,6483
598,264,1,9296
75,1404,1,6239
1,1194,1,8451
44,160,1,9340
6,82,1,7097
10,793,1,905
15,795,1,5043
13,1036,1,7896
81,1788,1,7457
177,1552,1,2140
7,824,1,5144
568,1482,1,3179
631,1101,1,4148
1,624,1,4390
1,1838,1,2348
14,386,1,5502
47,622,1,1592
4,1162,1,2242
4,1267,1,3629
90,1218,1,9047
51,985,1,751
2,684,1,7912
421,1082,1,8431
91,1268,1,6536
8,15,1,2696
94,1490,1,6157
1,883,1,4637
19,749,1,9509
2,1026,1,2305
1,43,1,108
7,1939,1,1605
2,1903,1,1909
64,111,1,2231
87,67,1,7922
2,1923,1,8559
1,1920,1,7164
212,1141,1,7702
1,1317,1,3595
7,1013,1,2922
23,1175,1,1741
257,1374,1,2819
299,1241,1,1354
128,1864,1,8644
4,1633,1,6141
123,880,1,4417
4,614,1,9077
3,284,1,6018
34,959,1,6994
90,344,1,743
1,1768,1,5590
1,930,1,7006
199,1492,1,7629
350,677,1,8003
52,1156,1,2563
14,965,1,1261
314,534,1,7240
131,458,1,7440
43,987,1,2335
6,1115,1,6231
2,1076,1,8578
13,1873,1,603
5,280,1,443
7,1873,1,3308
27,997,1,7842
2,929,1,5857
234,1573,1,3302
2,51,1,2302
21,1542,1,7096
149,1401,1,7842
21,141,1,4451
8,36,1,3567
20,1655,1,6554
322,300,1,2477
931,1923,1,7121
63,1993,1,4011
213,935,1,2390
1,1819,1,1831
409,70,1,6541
709,1084,1,4074
42,1654,1,5546
158,1747,1,4830
26,888,1,8055
5,948,1,2267
331,433,1,8788
49,211,1,8383
43,967,1,3463
78,1629,1,8836
340,1141,1,5919
134,1824,1,9311
3,1198,1,3768
18,759,1,9860
863,928,1,1106
36,1886,1,2856
630,1491,1,6504
247,843,1,2160
82,1479,1,4399
8,1919,1,4147
5,1889,1,8998
69,993,1,6025
14,1222,1,8893
222,903,1,3792
167,550,1,4757
6,2,1,9993
108,66,1,1908
23,1341,1,1137
6,1130,1,4132
12,655,1,623
457,51,1,7246
8,90,1,2897
5,1631,1,5660
8,742,1,4969
3,604,1,5424
33,108,1,1416
2,1716,1,6798
255,632,1,2063
3,360,1,2688
49,161,1,4263
1,547,1,1689
851,1783,1,4159
17,1419,1,7739
264,356,1,8395
177,718,1,9731
117,1346,1,1125
275,216,1,9087
1,802,1,5289
90,468,1,9748
4,365,1,2451
201,623,1,6491
724,822,1,8979
479,1872,1,9168
1,1098,1,4930
9,1892,1,4289
9,1853,1,2947
1,227,1,7916
1,1919,1,3037
10,1020,1,7717
943,454,1,4076
40,514,1,5508
59,7,1,6097
19,1422,1,7725
80,1400,1,8529
723,429,1,3668
46,1132,1,8797
1,1113,1,2537
22,1997,1,666
948,712,1,2918
10,169,1,1233
48,1995,1,7928
1,1026,1,6025
2,320,1,8544
392,1612,1,9954
5,1826,1,2896
6,1362,1,7414
10,1164,1,6175
778,678,1,4571
1,1593,1,7425
258,10,1,9342
7,943,1,6363
324,1442,1,6389
941,1460,1,4539
8,1867,1,6645
1,1744,1,7395
2,1510,1,4351
164,646,1,70
2,1856,1,8770
4,118,1,7170
3,226,1,4591
8,355,1,4085
1,1686,1,5935
342,1586,1,8321
351,1518,1,1507
12,1350,1,1649
55,1891,1,8185
69,1626,1,3168
153,185,1,2549
28,347,1,1480
26,1982,1,9995
63,920,1,5524
108,181,1,8
8,313,1,220
7,1719,1,8917
4,402,1,4198
34,1876,1,6918
8,1734,1,2050
32,1725,1,3786
12,1901,1,7658
295,752,1,3913
1,1458,1,8963
41,1693,1,740
42,611,1,4296
10,1584,1,4122
13,1405,1,5040
224,1589,1,7816
5,673,1,7001
382,403,1,8389
461,1620,1,510
73,1090,1,1996
183,197,1,1015
55,1303,1,3102
29,1906,1,923
780,206,1,9984
5,1710,1,9748
2,1493,1,5428
5,815,1,8213
56,277,1,1065
2,1924,1,6012
506,692,1,1900
12,314,1,3544
325,1917,1,967
4,67,1,5784
6,1100,1,8706
1,1095,1,3575
4,1582,1,41
22,882,1,6982
669,1118,1,263
10,1967,1,8146
67,1952,1,9225
14,1679,1,1820
1,730,1,128
24,1748,1,2579
1,647,1,5852
419,1425,1,7938
158,479,1,3212
10,1673,1,9086
68,814,1,2807
1,1961,1,2280
108,1175,1,7077
265,932,1,5688
263,532,1,7927
5,1603,1,1788
4,488,1,4733
28,1493,1,2180
786,985,1,8369
552,711,1,3124
8,1138,1,5666
193,1116,1,8214
555,537,1,653
4,144,1,3391
281,130,1,8975
4,1675,1,8360
7,0,1,9254
2,390,1,9065
25,1279,1,1782
310,1068,1,5867
29,744,1,7084
1,242,1,9589
4,596,1,8824
38,7,1,1602
44,32,1,2882
42,1472,1,9643
1,36,1,1864
158,33,1,7334
508,211,1,722
26,607,1,7243
122,303,1,7574
526,1246,1,7854
69,1552,1,243
87,869,1,6906
124,480,1,4639
4,1507,1,4373
44,1570,1,4646
307,1425,1,5428
5,262,1,8595
463,785,1,1454
58,599,1,9189
13,1205,1,4172
60,21,1,6483
11,165,1,6909
298,640,1,5570
21,539,1,3502
478,1254,1,1187
26,1899,1,1382
79,78,1,6814
984,1752,1,1905
2,1998,1,1753
139,41,1,9930
2,1273,1,1955
299,789,1,5272
49,164,1,538
630,986,1,7583
367,647,1,2391
1,662,1,9982
2,218,1,7931
51,1902,1,9383
27,969,1,3937
2,1782,1,1496
1,676,1,6217
38,207,1,4524
1,1002,1,3371
389,1765,1,1260
236,243,1,5827
201,237,1,4076
1,309,1,3031
1,1819,1,4696
34,291,1,97
960,757,1,9512
7,1161,1,4502
7,604,1,8907
2,993,1,2495
87,1414,1,2747
71,1033,1,4044
1,1111,1,5140
19,788,1,585
83,1358,1,954
23,653,1,2898
87,1515,1,7529
253,359,1,2031
95,342,1,594
57,95,1,1832
334,1271,1,8548
475,485,1,9869
10,1994,1,6600
2,769,1,112
256,1283,1,4471
3,1134,1,9037
588,1286,1,2174
1,199,1,3079
555,1188,1,1384
46,676,1,6722
185,382,1,3971
11,1319,1,362
940,1264,1,8871
3,684,1,5079
4,617,1,2812
1,707,1,2823
641,1318,1,9924
17,1723,1,9480
88,1923,1,4896
96,1729,1,8467
391,26,1,906
81,1007,1,8142
38,1903,1,1883
114,1741,1,492
155,1787,1,7812
2,1299,1,8733
1,835,1,2887
1,1738,1,6133
9,901,1,456
23,918,1,651
56,1449,1,9505
731,892,1,1305
7,740,1,4513
167,415,1,3610
30,1924,1,8996
3,684,1,8990
56,1429,1,3385
783,574,1,4705
1,1517,1,5728
25,1344,1,9273
1,1794,1,9506
6,1435,1,2646
58,782,1,7117
304,581,1,5430
133,1002,1,2054
18,1925,1,3515
507,1958,1,310
5,398,1,8977
159,1984,1,5001
20,1903,1,5122
468,1260,1,5723
220,1778,1,6898
479,985,1,5495
3,1625,1,7640
83,828,1,9807
141,451,1,9015
145,1228,1,9520
24,497,1,58
1,980,1,1249
4,1443,1,9642
6,302,1,6037
331,1811,1,518
304,1647,1,2078
1,1098,1,8343
687,652,1,2158
2,1254,1,6385
12,1318,1,3674
3,1114,1,8098
352,372,1,5150
153,1321,1,2514
8,1847,1,6609
92,1151,1,1395
2,1436,1,1706
10,1214,1,9365
9,67,1,2422
3,873,1,8792
396,127,1,3505
90,1508,1,2300
5,1042,1,4016
3,367,1,1497
1,1125,1,6707
8,811,1,6772
29,845,1,7707
4,416,1,8627
106,956,1,2659
12,436,1,2324
6,1273,1,2896
634,1366,1,1532
4,1022,1,782
11,796,1,1426
10,1319,1,4929
3,1546,1,2552
3,202,1,7424
5,1080,1,557
362,279,1,8705
175,736,1,6439
92,246,1,6519
17,853,1,5787
25,1444,1,4152
4,1484,1,6094
1,902,1,2900
7,1360,1,6735
23,83,1,5017
1,1242,1,6510
1,900,1,2961
4,658,1,4944
9,525,1,9445
11,894,1,8917
1,1929,1,1307
3,204,1,760
4,290,1,5239
1,372,1,227
6,261,1,4798
1,154,1,8500
109,34,1,3379
10,722,1,6713
6,284,1,9710
1,26,1,9724
3,1448,1,5209
3,847,1,7443
896,42,1,4749
292,1289,1,8989
1,1771,1,7046
57,82,1,7625
4,865,1,1780
1,961,1,7064
110,1281,1,586
1,1979,1,1379
16,1198,1,5708
64,1837,1,5443
36,914,1,6930
846,569,1,6421
201,168,1,4032
185,235,1,7443
8,1012,1,6361
1,584,1,1848
137,960,1,1042
998,357,1,4840
12,520,1,7352
898,392,1,7786
2,1395,1,243
5,1902,1,5546
2,1955,1,2101
20,1973,1,9442
219,443,1,1738
7,1642,1,2755
496,1774,1,1393
33,429,1,8440
18,996,1,7736
203,1263,1,7644
1,1418,1,9878
184,774,1,4017
3,59,1,3433
5,1267,1,4527
50,282,1,7785
480,348,1,2082
43,257,1,9540
72,1990,1,5576
188,144,1,5345
4,1144,1,4737
275,381,1,133
13,1441,1,1855
2,629,1,6051
8,145,1,5078
4,1332,1,5341
3,762,1,8593
5,1945,1,606
2,1705,1,132
83,170,1,7072
43,1751,1,6158
72,1267,1,6579
7,289,1,6614
179,1337,1,4507
1,44,1,804
40,199,1,5193
4,239,1,4290
29,582,1,3634
6,720,1,2677
209,1743,1,1216
443,1698,1,2478
146,503,1,2265
2,1620,1,7791
4,1335,1,970
547,73,1,6629
15,323,1,601
644,340,1,4456
11,891,1,5942
697,1316,1,9525
574,161,1,2717
79,1478,1,782
1,131,1,1435
11,1242,1,4339
515,1323,1,9209
423,987,1,2703
2,1059,1,3992
11,1642,1,8652
292,1265,1,7533
42,112,1,7246
319,1527,1,3641
273,1846,1,532
501,832,1,1978
1,1448,1,3765
2,305,1,291
1,1327,1,6078
616,1176,1,7869
20,1239,1,3576
1,542,1,4650
6,193,1,6615
8,646,1,513
240,1036,1,1640
138,48,1,8447
98,1680,1,4817
1,9,1,5850
513,223,1,2638
3,202,1,1966
62,956,1,51
1,1642,1,800
1,531,1,8292
1,1035,1,9940
39,1668,1,6643
62,205,1,237
1,744,1,472
5,1603,1,2205
329,1192,1,7182
1,702,1,6260
3,411,1,8331
13,1184,1,1384
307,1404,1,4502
4,1147,1,1713
979,993,1,9143
8,1059,1,6711
10,1139,1,3797
1,1243,1,2374
91,133,1,9550
3,1922,1,4425
62,894,1,5420
3,1672,1,1700
10,1074,1,4111
342,39,1,3373
142,1574,1,8826
2,1769,1,5582
53,596,1,9321
62,684,1,2387
1,1664,1,8584
18,1435,1,169
4,1988,1,3966
19,1953,1,3209
189,1465,1,9378
2,24,1,8173
1,1459,1,2728
4,1375,1,3510
700,108,1,7550
152,1946,1,4478
1,1560,1,4721
11,1031,1,1714
4,1751,1,6620
67,1485,1,2513
17,1926,1,4590
767,1594,1,6679
3,1573,1,2679
46,1681,1,282
106,1214,1,4927
271,1473,1,430
12,1376,1,4659
96,673,1,5163
5,405,1,8106
15,1040,1,3213
458,889,1,4633
688,238,1,2664
122,1166,1,9128
9,1707,1,1689
260,330,1,5595
1,282,1,5936
1,1523,1,9075
79,62,1,817
5,957,1,3867
695,294,1,6189
15,393,1,678
14,317,1,2490
90,906,1,7233
176,1401,1,2447
20,529,1,1889
3,522,1,1721
183,582,1,224
6,1927,1,935
2,546,1,9505
63,554,1,1309
1,526,1,8418
807,1561,1,200
64,472,1,4107
900,1411,1,5075
7,169,1,3994
807,324,1,7073
2,640,1,3934
1,403,1,6934
1,1561,1,1598
18,1279,1,5
1,343,1,8472
26,1957,1,7591
7,54,1,3020
7,855,1,5358
65,110,1,2365
2,587,1,127
174,1517,1,4827
44,1086,1,3250
529,990,1,3902
9,193,1,5158
879,1482,1,8675
42,300,1,3040
820,1519,1,4411
1,1484,1,9700
131,291,1,9131
254,1207,1,17
1,897,1,8005
43,343,1,7084
227,1537,1,5076
37,1385,1,3943
1,199,1,6173
101,1335,1,3618
1,350,1,9226
255,631,1,6231
1,527,1,8662
2,1765,1,1325
4,1450,1,3278
64,88,1,1625
838,121,1,7250
1,602,1,9428
2,1421,1,119
9,33,1,7304
294,1053,1,7941
19,179,1,8980
6,1968,1,6521
37,430,1,2476
4,1606,1,2768
11,981,1,9620
7,1266,1,243
231,47,1,5081
568,893,1,5465
165,420,1,4723
15,773,1,8208
24,957,1,4612
1,1569,1,6410
150,739,1,8115
49,910,1,6704
482,820,1,2783
3,1601,1,6860
166,413,1,6164
94,0,1,1824
4,111,1,4924
83,1429,1,8203
568,1063,1,5140
543,758,1,8471
123,964,1,5667
1,1949,1,5521
385,1306,1,6922
77,822,1,2086
6,1079,1,5070
2,198,1,1107
1,1315,1,8224
1,111,1,8929
159,1165,1,1849
3,1563,1,3609
1,99,1,8108
11,1659,1,2678
21,124,1,294
2,161,1,3197
1,1887,1,1572
2,1487,1,6567
91,308,1,269
1,202,1,7074
36,1879,1,9340
2,528,1,3343
2,1877,1,5178
11,290,1,880
1,667,1,59
2,1206,1,3892
8,1582,1,217
7,564,1,5701
153,891,1,7650
1,100,1,6247
352,748,1,7979
253,449,1,6385
174,1284,1,4957
6,1808,1,734
266,317,1,5951
2,1620,1,5349
1,20,1,5572
1,465,1,7075
635,309,1,2422
6,1844,1,3378
540,471,1,8566
4,342,1,7105
501,1207,1,6784
487,1238,1,112
565,1662,1,8486
23,1055,1,2470
367,1869,1,2199
692,1779,1,5294
6,435,1,7582
13,678,1,8360
122,185,1,70
5,1839,1,5957
158,642,1,9618
1,1442,1,6075
28,980,1,2573
1,1085,1,1655
5,1832,1,2260
4,1083,1,102
300,856,1,5909
2,68,1,9924
239,1009,1,5709
214,1977,1,1362
24,930,1,8525
3,261,1,3261
3,797,1,1123
18,539,1,1958
1,1787,1,8652
30,1674,1,9410
703,1629,1,6699
2,1509,1,4986
41,1395,1,6780
752,1060,1,931
352,1274,1,8503
326,1470,1,2890
264,1282,1,5960
6,1888,1,7140
441,1679,1,1759
645,1937,1,8082
23,82,1,4342
8,177,1,8147
12,666,1,472
7,1661,1,4418
3,1540,1,3181
58,779,1,7817
38,1866,1,1145
18,1421,1,99
1,562,1,3650
219,640,1,494
2,559,1,2158
1,46,1,4580
60,522,1,2178
11,1847,1,9616
1,933,1,8698
8,767,1,6913
181,529,1,8553
56,242,1,8346
8,1489,1,8108
2,1233,1,533
64,830,1,5667
431,785,1,2358
71,1067,1,6780
247,1127,1,1970
28,1844,1,4972
121,320,1,7172
460,1222,1,635
183,1239,1,2602
510,1007,1,1193
14,1055,1,8929
488,1767,1,9401
59,712,1,5805
378,240,1,608
1,895,1,6422
77,755,1,5259
321,281,1,3066
2,978,1,7867
80,1011,1,7254
270,1646,1,4327
5,218,1,5571
12,1008,1,2038
40,517,1,2186
27,57,1,9189
1,613,1,7506
1,1434,1,1180
1,1698,1,4703
4,1219,1,6936
4,1859,1,9525
145,491,1,2745
41,82,1,2261
171,1252,1,6121
1,1136,1,3499
21,1196,1,3414
6,1694,1,5479
325,318,1,5799
112,147,1,8098
376,537,1,206
1,1156,1,5381
124,1627,1,1810
32,1223,1,9092
270,1328,1,8940
25,1817,1,6943
32,1411,1,9954
1,616,1,2297
84,1011,1,4929
4,1357,1,9924
1,1253,1,5150
1,1111,1,3999
727,1808,1,5935
7,928,1,939
373,1688,1,5251
740,365,1,4556
654,853,1,6539
413,268,1,7696
455,1301,1,6557
5,144,1,2165
2,719,1,5269
67,1417,1,6253
22,909,1,6122
1,439,1,2874
90,871,1,1451
38,33,1,5106
359,831,1,5637
54,461,1,1204
41,1874,1,7053
15,1883,1,4492
18,1192,1,3025
711,1254,1,6145
2,1409,1,2056
16,1640,1,2192
76,61,1,9871
14,149,1,7833
5,64,1,9858
5,853,1,4729
3,1998,1,5691
7,1319,1,4825
383,1482,1,3012
25,1734,1,7620
3,346,1,8436
10,734,1,8332
1,354,1,2449
488,1391,1,725
12,527,1,9757
864,1198,1,104
8,77,1,4048
294,1255,1,63
4,1595,1,2063
1,1738,1,3566
1,501,1,9739
52,386,1,6585
6,327,1,6669
16,1338,1,4823
257,352,1,4834
4,1302,1,3647
6,1447,1,9983
314,1679,1,130
22,1582,1,3016
275,809,1,7670
9,1883,1,5291
11,1782,1,927
2,1600,1,1981
535,1036,1,5526
462,674,1,9918
889,793,1,1820
11,1345,1,5108
257,510,1,4784
13,977,1,2896
17,1636,1,1757
280,215,1,2328
2,508,1,3197
3,1314,1,3654
6,1066,1,6255
205,1838,1,4260
9,661,1,415
8,1124,1,6338
992,474,1,8147
10,1083,1,2871
4,990,1,9215
60,393,1,6253
227,312,1,399
1,1012,1,3971
58,694,1,8321
1,976,1,9725
29,907,1,6571
4,1519,1,1051
6,1998,1,2953
19,1505,1,344
580,391,1,9617
115,1453,1,604
624,1930,1,9783
78,852,1,7037
1,233,1,4829
4,477,1,5933
494,236,1,4252
69,378,1,6584
872,568,1,2149
2,1673,1,6045
5,1308,1,748
8,1297,1,8692
6,1538,1,3357
4,670,1,5189
16,1153,1,5899
69,134,1,386
6,1153,1,4234
1,1448,1,6247
113,1784,1,1736
17,400,1,2558
36,708,1,4823
17,1057,1,1179
440,41,1,880
37,1485,1,1506
563,1650,1,5329
26,710,1,1007
5,1904,1,5298
8,1106,1,3658
28,1651,1,5110
30,1542,1,273
96,246,1,2896
3,1893,1,3096
78,1396,1,1607
191,1218,1,2448
89,870,1,6497
21,1047,1,1325
940,501,1,3903
12,891,1,7211
1,592,1,3123
263,285,1,4867
3,10,1,1730
117,1708,1,5355
2,344,1,4586
1,21,1,2723
2,1119,1,4677
9,583,1,2895
1,1573,1,7649
2,1624,1,1962
172,1182,1,6569
179,371,1,4863
255,1660,1,2676
305,1060,1,1940
13,1535,1,14
371,904,1,746
29,1901,1,8163
19,1308,1,4571
122,1513,1,7710
3,518,1,2947
207,76,1,3183
14,483,1,3487
1,938,1,6565
1,546,1,4507
2,604,1,4079
441,273,1,1908
935,26,1,3992
8,1240,1,1648
5,1139,1,4777
3,84,1,2664
268,1473,1,8128
3,88,1,1883
567,506,1,329
83,1517,1,4368
463,542,1,4718
36,851,1,9880
99,1058,1,5601
58,1854,1,2167
283,1547,1,382
293,1774,1,9626
46,1858,1,4145
64,533,1,3882
557,1470,1,8109
592,1285,1,6748
81,1999,1,2200
1,107,1,3533
1,1402,1,2730
345,1773,1,8788
1,798,1,8039
3,658,1,3911
3,607,1,3497
50,1236,1,7503
42,811,1,3801
5,1053,1,8163
3,1640,1,2637
172,1214,1,2824
617,1774,1,1493
1,1810,1,3317
1,1087,1,6776
69,1552,1,3903
231,233,1,4938
210,1626,1,7418
123,876,1,4585
431,1857,1,6395
3,627,1,8173
1,1229,1,6458
56,1059,1,3297
265,261,1,5785
44,447,1,7224
758,1297,1,9716
217,1174,1,8165
107,464,1,5561
1,161,1,975
1,355,1,6277
200,792,1,6225
2,749,1,6494
1,1904,1,1671
513,370,1,7119
442,1805,1,8185
3,475,1,5172
193,1774,1,6638
1,1042,1,4806
5,772,1,6762
60,839,1,2804
170,1033,1,9724
1,527,1,3817
6,514,1,5134
3,1691,1,4080
991,451,1,8076
85,1063,1,8774
12,1773,1,6263
1,17,1,7819
50,593,1,3558
68,1803,1,7351
253,1367,1,2383
5,373,1,5682
871,1886,1,231
15,1804,1,6455
5,1666,1,1884
8,979,1,6032
27,172,1,8877
623,790,1,4177
138,839,1,9491
42,1553,1,4484
2,1536,1,4923
2,419,1,1369
24,16,1,2267
131,1762,1,652
155,1266,1,2111
3,1972,1,3099
1,452,1,2756
10,485,1,7549
542,1972,1,4049
33,583,1,1178
6,345,1,7750
6,1987,1,9235
1,1568,1,2557
19,1283,1,6795
