db1.tbl4_clustered_btree.col1,db1.tbl4_clustered_btree.col2,db1.tbl4_clustered_btree.col3,db1.tbl4_clustered_btree.col4
696,8778,819,8787
770,2984,851,4003
740,2869,1047,5764
222,2723,1599,549
98,1004,177,9641
758,1775,1365,3047
556,1114,437,1921
910,4720,1404,2318
272,7507,1582,9974
398,612,1125,617
516,7377,1896,6923
981,1403,1659,4220
429,10,634,1698
522,1997,1253,8064
959,8107,875,4776
347,7782,1113,7536
909,7762,1321,7766
550,554,1384,617
450,8955,1639,10313
950,1179,1169,9884
41,754,1142,7266
714,1179,1026,6097
93,8528,1646,2105
485,8246,1557,10382
516,1116,219,10154
563,4203,501,3632
149,6994,1283,7815
716,3421,798,1006
811,6552,214,7123
498,2793,1405,8225
370,5327,1430,4049
980,4945,312,4890
698,4584,674,5349
484,9013,245,836
664,4168,1459,1927
382,2867,1687,2208
627,447,1849,5005
660,6949,1743,2265
731,7979,403,4129
191,8022,445,4742
744,7402,1986,3750
835,7893,687,1839
220,3287,1055,6187
46,165,797,6474
126,433,552,2204
802,1819,1839,3297
726,4165,191,2987
6,8734,1681,1743
695,2232,275,3791
115,9865,555,8042
563,139,1953,3007
365,3334,585,701
45,4251,933,3028
392,9695,862,9551
953,7955,1647,7951
22,4416,1982,5020
130,6281,842,8993
126,1179,1565,9621
444,8393,587,8631
776,4185,1112,10682
308,5568,127,2903
707,1469,572,3677
432,4896,578,3701
472,985,1106,950
965,3553,550,1808
47,8868,1960,1672
890,4748,190,2770
81,8029,1919,8777
108,1060,657,8409
262,1889,170,9859
866,1179,924,5358
30,7197,1528,3510
357,7381,443,8899
567,8955,1822,10316
479,6311,361,3521
866,4750,1331,3702
188,1359,146,8266
987,84,398,8861
4,9057,762,6568
285,3175,604,3913
789,1141,944,5806
656,1061,333,8958
393,6624,955,10350
454,4231,823,8060
707,8267,167,1908
425,6438,962,6428
26,315,1729,36
126,8688,206,9907
134,9147,1705,1635
534,8812,34,8854
330,3639,76,8235
628,8209,348,4231
391,4527,1303,4586
7,8807,1292,296
612,148,611,6300
260,4535,1634,7653
198,4314,937,10066
597,6149,1352,8202
739,8862,1254,3432
385,3681,1169,9947
471,6982,662,8845
178,9210,1241,528
449,2942,129,4035
239,9466,1781,6154
523,9694,1004,10116
814,1179,620,6398
745,5560,576,3594
182,883,509,4617
793,2671,893,7197
357,9744,888,4284
375,5186,752,6889
940,5946,835,8380
701,2562,1758,6517
837,1901,1521,7429
726,8346,247,6551
769,7680,1347,4257
537,5454,1895,2432
781,387,1776,3689
81,3,1390,1492
357,9176,1985,5814
184,2427,1169,4183
287,9930,1676,5735
61,1034,56,8908
882,715,1845,7174
506,7886,1718,9047
461,1532,717,7469
29,6328,1608,1172
908,1179,236,1305
935,1902,1333,1580
30,921,1243,7636
292,693,1933,4424
172,8858,1829,2406
613,1251,124,10288
127,101,783,2089
85,5813,464,894
314,1800,720,6787
27,71,755,7510
121,7666,1862,4536
250,883,1298,6868
572,3049,1386,9277
402,1179,1363,8927
682,1179,904,5501
442,1179,1161,449
271,1433,1018,6086
836,7822,517,8968
811,1179,783,6225
112,5848,1033,9602
705,1179,712,3651
393,5647,1248,6129
942,6690,553,2786
18,3211,1619,3629
851,8119,809,8410
604,7919,986,8788
728,307,1367,6414
464,4487,739,3529
690,86,1712,9984
908,9354,1325,1587
190,5498,1601,7380
492,7210,230,5839
911,865,1807,4958
948,8344,390,957
162,6615,1887,6625
611,1060,805,5932
698,617,1755,4914
294,9710,951,9159
578,3921,263,8312
72,937,1223,7578
743,1614,30,2199
700,1060,1362,743
561,7435,651,7887
308,2524,1019,8084
301,3731,1480,4871
307,6530,921,2878
123,3407,585,9730
668,1179,1292,8868
260,1264,1018,5892
194,1060,345,2056
841,1685,1101,2074
350,9166,1327,3475
842,4168,1778,5553
767,1552,1265,3224
976,4318,383,9177
935,5645,1849,7634
488,1179,880,8947
199,5804,591,7356
883,6409,824,3597
507,9173,597,5053
897,6359,1198,8261
579,9910,1539,7798
445,6897,1194,8081
79,7349,252,9662
744,5248,623,8285
697,2612,1341,9971
616,5983,897,9101
468,3791,44,3303
836,8274,1016,8849
441,3096,1112,8396
930,7600,1251,5135
653,1060,1090,2807
910,5763,1329,6018
901,9879,1614,4824
271,2477,487,6355
342,1989,1004,7604
123,6008,1335,3991
222,9611,1705,4012
489,9043,458,9525
685,8651,1832,10584
702,7485,1977,2709
651,9803,1042,1924
296,5561,463,7169
118,6309,1181,6970
786,5571,570,10190
75,6288,1694,7886
620,2514,1427,2884
630,3754,1591,2240
972,7204,986,10582
880,4507,1841,2666
257,1179,1663,4656
531,3493,1391,4013
630,4133,1199,7176
350,7385,1465,8921
648,3114,360,7243
276,2165,1209,969
254,2653,705,9893
263,9539,1444,7288
678,197,17,2433
676,9697,1893,7709
28,6394,442,7721
466,1179,495,1313
34,2515,1268,4095
748,9023,598,1943
293,9764,1184,9997
601,7670,1554,6079
202,8295,49,6534
739,2032,905,8893
930,1257,1038,6578
67,6216,1910,3387
130,5281,97,2587
876,1179,1061,4326
110,336,891,8528
523,5608,1187,2330
287,4292,308,705
686,994,248,3841
830,99,324,9940
665,2110,500,8029
42,9549,1860,3860
874,1020,58,3505
716,3777,265,4390
683,2331,217,10220
293,9934,1673,4923
284,1179,974,7152
822,8173,1492,6335
563,7305,1836,2392
626,8610,1941,10481
18,5889,684,8294
506,990,1668,4318
546,2474,957,1432
47,8875,870,7641
744,42,142,3541
218,1179,43,4365
621,3379,1019,2752
765,9837,844,3524
187,4242,1605,9119
30,4912,231,2906
258,2428,903,10161
674,9966,893,729
343,9918,148,3705
307,3187,913,9305
70,9680,259,3126
306,3740,173,5056
567,843,1531,9765
98,3278,791,5101
20,1076,1179,7925
896,7265,1857,4999
619,6068,1630,6886
564,1060,1349,2345
5,6900,1856,994
230,1060,62,7782
993,9705,191,6192
81,2897,740,3450
957,3927,244,1334
216,7499,1624,2593
334,3107,1617,6379
558,7364,1218,839
863,2231,1896,3782
873,8258,705,7857
752,2080,929,4346
689,5286,117,2527
593,6841,35,7163
798,9739,1747,9204
703,1268,1240,5433
924,9701,1479,3044
654,4691,1051,3524
825,9040,79,1610
790,8135,175,8563
933,6762,422,1870
552,7692,1426,10433
458,1874,331,9906
782,601,739,3894
86,6259,41,6518
514,7044,1412,7212
722,4780,1134,8159
512,7512,1841,5046
983,9604,1841,10512
586,1179,256,6215
477,95,1898,6648
497,4220,1622,8958
906,8425,450,2396
955,1179,1680,6996
742,6774,78,10614
448,8213,1334,5217
587,2808,1900,6976
259,1235,1737,8860
536,8187,461,7177
199,2522,363,9832
462,7350,1936,7617
938,8609,1983,9921
93,552,1771,5435
935,2587,502,1294
351,7966,655,5028
107,1060,843,5246
354,5193,1153,8968
468,8227,691,8780
94,6092,621,2314
867,4065,1101,4996
90,8722,1811,8352
43,3089,751,3735
455,6227,805,5085
954,4800,907,9159
383,917,1216,5808
22,7889,1029,3922
701,6537,1116,9163
22,2067,860,5914
233,1060,391,5846
697,9532,1618,10472
310,2404,1260,832
416,7317,1405,3233
332,8963,442,5282
574,2873,1778,3413
102,7707,475,7991
499,5480,1235,7990
827,716,315,8841
482,1060,1256,8173
188,1060,959,630
847,1179,838,7241
459,6485,729,8461
188,2556,751,9601
350,1457,181,1244
580,7605,1556,2833
113,6678,1219,2123
103,3601,527,6960
619,1060,1628,5612
507,8272,1516,5142
344,2428,1038,8152
20,6837,1083,7017
386,8030,1771,9623
943,3995,1101,5776
777,2695,607,3711
854,4511,1900,9516
208,7029,867,579
681,3879,668,7679
482,3762,282,1885
472,222,304,5074
705,6339,1229,4651
858,1014,1210,5531
941,1018,1430,1948
392,2296,519,1059
634,8417,390,2080
688,5773,912,4654
515,4582,557,4883
187,5269,1516,5504
345,3947,665,7591
351,6353,1407,3380
540,4411,268,8772
597,9778,1401,6489
46,4495,1647,7236
76,9707,1486,4880
342,5247,1648,6721
190,8069,333,8507
542,768,1694,1319
818,9227,260,9845
680,8215,654,9750
35,2173,1248,4524
756,5290,662,7026
423,3292,1790,7704
350,6111,584,9378
187,7224,271,8903
526,5780,1907,9969
333,2080,1344,8021
482,9376,647,4723
215,6043,145,7545
157,5227,1593,9083
925,7139,1583,7796
666,2112,99,834
240,3147,414,9580
295,6048,1661,8786
461,3947,87,5494
44,5572,178,565
494,6051,1005,9303
970,9141,707,10879
174,4529,1693,8667
345,8817,929,9189
55,7475,420,3356
565,404,1759,4724
340,5755,1715,2619
776,8334,1239,10590
885,3720,97,2566
750,2806,1253,841
832,287,1577,4538
107,4167,187,1067
709,1818,1529,4868
896,4649,1696,1739
213,5383,225,431
498,8970,1897,9393
757,1179,1767,6785
396,1067,1995,642
549,989,3,5658
496,8480,651,8744
172,7746,1841,6296
104,6143,543,6429
551,3107,289,6858
478,4633,407,2390
398,7461,429,4619
433,5219,496,7807
641,1174,1434,907
692,9351,1264,4174
990,9997,1688,10862
921,3537,374,2452
193,7591,268,4757
842,7780,1397,5070
800,1688,801,7955
465,6552,821,9676
340,643,125,657
58,4346,1357,9850
862,5843,1701,1572
537,8044,1711,9179
477,4974,1618,2220
102,1179,286,1425
532,9814,1539,3212
944,554,1041,5181
591,6069,1955,3642
838,1179,1679,5502
981,532,1902,3685
710,7831,365,6385
321,3492,950,7108
548,633,1696,3188
13,9169,1104,7389
455,5803,809,8593
220,3282,472,5582
875,2180,1144,1569
390,956,1250,4643
677,1323,1567,9208
172,8410,895,1940
661,3056,1492,8944
683,9549,1208,854
80,4482,1750,2829
335,2718,212,3437
224,1060,1888,844
870,4209,994,6084
34,3657,986,9214
869,2870,1726,945
187,1179,1143,2385
223,926,1932,4460
642,3837,1081,9064
885,4850,1722,6912
962,6258,142,6817
967,8486,1061,3511
493,9595,1075,3350
862,615,746,2415
310,1583,955,6584
520,9242,1691,4260
580,1179,1385,9733
539,3507,272,2166
910,5352,211,1984
368,4349,1244,3572
474,5484,24,1502
745,5507,1743,1392
30,8538,1930,5333
826,5256,913,3988
231,3224,698,1133
849,2105,412,4916
997,219,231,10692
496,5137,1279,5572
565,1200,64,3462
963,5675,172,10500
980,5613,560,6542
174,4581,1957,8347
297,5834,948,8978
790,9165,1694,6042
364,6053,417,8215
85,704,508,8702
576,4944,1460,7804
88,1179,1643,5769
53,3561,1037,5648
629,1060,1048,8019
360,6401,1704,4351
475,2929,1063,10074
228,2451,1123,6690
778,1247,1594,7146
830,1060,1418,9444
533,2595,1220,9939
949,4356,1823,4891
758,5890,1990,2558
984,3427,1258,3361
372,2373,571,7695
468,8063,732,2571
419,3374,40,1690
825,7,1620,5845
531,4709,1302,965
399,6768,664,3997
987,6351,1547,4758
183,8141,1731,8909
860,1068,1114,9432
561,8713,219,2711
89,6485,929,4213
615,5864,232,6217
705,5598,725,5872
382,5462,1386,5868
368,6312,1865,4417
73,2315,711,619
268,8940,1878,4690
14,9083,390,9957
328,8791,384,5152
794,3800,1972,3909
391,3895,398,609
709,3425,706,834
995,6215,1777,10515
433,2680,263,9848
343,7339,761,4523
194,4322,1430,5354
921,4702,461,3691
35,3248,990,9801
916,8293,1506,2858
204,1179,1664,4661
819,4038,1449,2073
650,9342,1546,1637
775,9609,537,8012
56,259,1637,8167
109,276,1746,8064
685,9001,1945,6038
495,1179,1453,10004
717,4560,1184,2088
224,7539,888,584
385,3326,697,8489
63,2934,357,8612
763,1179,826,8547
947,1179,100,9035
960,1179,28,8689
778,2159,1402,3561
901,2763,1934,964
351,3276,1043,2579
462,6209,445,4311
843,460,1956,7175
319,8737,32,4257
356,5593,132,1871
92,4805,125,8863
694,4139,561,7007
299,7840,817,8085
725,1358,627,2883
493,5467,1210,2618
653,3556,1384,7049
594,9477,1717,2877
388,9741,1835,6624
610,1179,148,8419
792,8196,1646,3897
433,1210,1378,3985
101,9140,1619,3576
840,1060,983,2678
377,7543,601,8790
582,4164,924,8635
884,8183,400,1779
337,1179,511,5946
897,231,102,6810
883,3534,1581,4294
777,1646,1420,3785
491,792,1800,9667
641,5255,908,10465
59,9805,1995,3729
812,2790,1987,3702
508,4862,753,6793
391,9887,1682,1799
953,6622,810,4825
118,8278,279,4795
774,2027,1173,10301
994,7680,841,8440
470,2446,293,6959
327,6889,414,3785
20,5701,430,4417
96,1423,1443,5979
814,6507,88,8902
512,80,1772,7918
907,8263,277,4507
714,1080,327,7785
943,2554,861,6411
639,9873,1061,5646
349,5548,1506,9916
131,719,1413,6428
545,1179,586,10270
598,6764,1618,5288
31,3354,473,5717
258,5579,1822,3754
475,264,1943,3947
835,8460,899,8061
824,9132,466,10181
881,263,1257,5442
971,3697,1598,8585
919,6967,673,3277
32,3802,1104,8282
898,9824,1066,8155
387,4102,687,6600
797,398,630,9173
837,8375,566,8442
560,7251,747,3179
797,6583,76,10669
455,2852,1286,1032
593,3647,515,5836
143,1179,1400,8405
948,2408,614,1503
901,8302,1495,1752
791,5461,275,10201
882,4403,1766,4522
603,4172,1571,2515
223,6889,1378,2953
216,606,461,5635
155,9261,300,2520
788,1349,528,8326
519,7626,662,785
35,6358,1163,3951
635,1179,1389,7963
8,4883,1848,9600
39,8771,1947,2365
468,1323,1682,3269
178,1309,357,5730
640,7576,403,2674
958,2541,695,8411
500,9960,122,1484
372,8717,973,4471
67,9829,1106,6530
969,2198,424,2044
665,6835,916,1688
423,7122,164,4320
514,1201,648,7484
363,1568,931,8834
889,3027,1845,2000
776,8,1283,10151
927,5470,773,6007
450,6919,1223,8431
515,202,588,2590
773,3056,1929,4715
328,5575,226,599
793,3635,476,10108
897,3531,366,10316
961,7367,837,1150
369,8141,375,9106
596,7555,342,4610
853,1614,419,8995
386,661,342,5329
546,93,1612,5412
113,9056,665,881
570,7358,396,5736
37,6619,0,9239
544,1063,1421,8133
376,1060,1322,5174
398,5571,976,862
202,5761,1830,2802
201,1179,1623,1117
99,5870,762,9743
397,4370,1164,6523
449,7245,1982,7600
812,2172,686,877
815,8712,1792,10732
939,5408,841,10630
117,5246,432,2021
420,6359,1626,7613
242,1179,1365,4813
540,2772,494,7256
226,3648,1479,9304
500,6200,201,7473
851,6887,1739,4659
212,1179,559,7777
929,613,982,8790
698,4267,1554,2658
112,7272,73,2859
372,8197,115,415
298,4034,1692,4140
672,2968,125,5377
18,8730,663,1906
775,7697,1017,4673
670,2519,1899,6553
10,1179,1486,8921
7,9470,694,697
152,555,1637,6994
624,4342,1613,8925
659,6916,303,5217
549,8508,87,9255
134,5370,801,7854
372,8945,995,9200
460,3717,1094,3788
934,5926,810,6246
234,2287,1216,860
254,4231,1803,323
585,2274,1593,8134
327,8650,1514,5940
361,5715,1571,4680
373,3829,504,6334
787,1109,994,4764
208,2984,1526,7708
266,7627,95,8325
655,4164,1638,7439
996,1385,31,2630
553,5562,778,3096
735,6294,200,8088
857,5603,950,1625
505,1733,1833,6269
563,1577,10,3166
420,6740,1832,1411
307,8006,1330,10227
136,740,1787,9857
418,2478,108,906
194,2963,551,8373
94,3291,294,4246
489,9362,1744,1000
902,2249,257,6599
257,3793,1354,991
24,2460,1831,5702
231,4315,237,3540
331,6955,1790,8893
605,7550,1564,5306
861,616,1074,2720
220,1985,1113,7939
296,3349,1161,1212
202,2796,1517,7111
947,8906,173,8211
342,8709,60,7023
592,1981,818,3254
204,6940,1612,4896
992,3114,693,10421
960,8898,1394,2295
891,2295,753,5941
999,5437,1566,1760
76,8972,664,2207
549,5678,780,5363
706,8462,1533,9846
975,3652,868,1276
41,5925,1255,7781
454,5361,1965,4148
181,6237,916,2882
756,6623,1686,10423
194,5523,596,8999
589,2466,1928,6803
831,3207,1916,6475
975,2710,1121,6495
387,4954,1148,1055
926,1529,132,3054
636,179,1892,7374
140,2695,973,357
26,1179,471,8966
314,4420,1723,4534
320,960,300,8712
447,7358,420,3068
792,2775,1876,5931
292,9504,1009,1013
753,1281,866,9896
235,7888,1764,2116
714,1417,1133,2146
456,740,1837,5637
891,6721,1511,3211
838,4555,1416,7788
653,1179,409,10621
605,470,1327,7782
663,7027,1990,9553
764,1189,798,1385
66,5788,1816,525
175,3575,1341,9451
509,9421,530,7734
614,1144,1512,9105
90,8874,445,9557
704,5096,195,10326
165,1509,1346,8306
601,3739,627,5976
837,3933,1188,4289
826,5627,1493,8138
779,7367,373,6704
437,8047,1548,2258
50,8274,650,6481
677,3968,902,1665
685,875,702,9090
738,8413,1228,1269
265,8184,76,3182
520,1564,1448,7405
86,647,1021,3705
605,1189,1583,7169
51,1794,719,3111
178,5430,1069,9978
277,5115,791,2801
238,2216,0,927
584,154,1598,1684
338,1115,1457,8648
71,9371,943,5372
373,7358,632,9070
579,6718,1257,8396
516,2824,360,2716
850,1179,1761,10083
237,3548,1606,733
465,9244,773,4639
120,9610,699,8370
412,6614,1957,5942
722,7888,1173,7691
773,1175,479,2426
836,2082,401,8082
569,4921,1933,10467
42,9150,1140,285
503,6858,1714,2758
196,9974,1884,7195
71,3293,643,9937
90,8891,457,6833
548,7590,610,3240
490,6547,1905,6563
825,5717,92,9055
748,1623,98,3995
997,4543,719,7618
382,8845,1822,1997
804,4236,1302,823
465,4352,1542,685
153,2550,617,3924
169,1060,1291,7490
271,1292,1516,6877
917,8071,1163,8493
109,1553,701,8551
150,4769,59,7978
430,9273,75,936
450,8474,1440,5191
642,3729,1912,9702
779,9272,176,5366
22,4977,1742,6460
366,5823,596,6966
650,590,1292,10011
819,4922,1389,6176
238,3778,1168,977
433,9720,702,10415
952,4373,213,9567
703,5553,404,3758
126,2454,1548,4513
941,83,388,3144
540,6579,1736,4462
632,5894,427,2589
197,1926,333,5523
685,8140,318,2474
655,744,1195,7056
481,8342,738,1065
178,2883,453,6356
868,2248,1914,4068
522,8553,773,1864
650,1215,785,4840
958,4625,835,10358
436,4258,489,5221
764,2326,313,10121
856,1158,1955,5612
313,7868,985,6338
18,944,768,7473
159,5113,141,1221
817,4850,1194,9534
121,4803,410,4623
71,9601,690,9645
54,2937,1350,5035
459,1179,878,7071
168,4554,1212,5136
610,9229,305,6676
581,8807,761,5981
148,7297,141,5832
628,3,1604,7466
25,4754,1085,7378
247,5063,409,2234
896,1612,573,4963
720,4529,778,5788
226,1179,673,4330
922,8403,336,9799
945,2240,1782,8751
625,4322,1071,7279
705,8531,664,4439
483,5963,1203,7287
832,7153,1046,2073
9,8870,1393,3509
94,2460,372,9947
120,4418,696,5850
125,2556,1604,5655
548,4170,1397,3809
68,1179,849,7332
296,2387,783,4139
685,3632,131,5510
500,2366,1390,2481
972,794,1810,1619
44,3781,50,3967
634,5992,1616,2616
381,7225,1934,5636
983,9849,1661,3002
26,1179,376,9040
704,1179,1198,5378
496,8916,1717,8567
851,977,1508,7831
135,9088,845,2967
706,75,1729,9918
48,3602,612,9321
607,1657,1342,7709
506,1179,1069,6497
120,5849,1918,4328
760,1871,1411,4435
984,9723,1394,2763
216,4869,1047,4912
625,4208,1824,5162
525,349,1161,8944
573,1179,708,1446
42,3090,332,4808
922,5848,1302,4350
751,2264,1987,10234
95,1523,1158,5699
26,641,1110,9245
835,8905,1669,4384
894,8190,1519,9206
241,3496,1356,9174
486,5812,292,4367
970,1927,727,10671
239,1179,1418,9673
303,5546,699,5092
66,6045,299,7511
280,6433,561,4632
191,5987,1371,7662
118,6163,1551,7177
151,6461,1187,5800
776,6359,311,10680
391,1623,1911,5399
230,252,176,7547
350,6211,118,9135
760,3662,972,1793
570,6482,586,781
528,5778,1210,6585
170,367,695,9767
862,1179,51,6370
963,2030,993,5980
131,2700,1900,8253
356,7558,1786,8481
647,4623,1770,7126
41,3337,561,9154
304,2296,533,4366
5,7845,656,7353
328,8244,808,8270
169,9761,674,8114
967,5204,1711,4205
799,1408,1681,2292
910,718,753,2487
337,6857,18,1934
726,1179,1991,3154
68,7010,760,380
881,1048,1440,7567
538,3999,1555,4613
736,5662,1021,739
833,3964,119,7894
506,3074,1795,9583
745,853,1527,5963
485,4289,219,676
442,5846,610,2822
923,7015,776,2158
919,829,891,8681
50,692,925,7981
148,5975,1985,2551
926,5496,1815,6947
586,3616,59,8006
817,7920,0,7551
91,3162,191,8544
367,2700,1440,2736
935,6628,1523,3402
579,1574,1358,5006
746,1179,796,2005
873,7192,1166,2927
655,6637,1343,1188
75,5568,1228,2194
85,1179,238,1608
226,4679,1613,3683
362,1620,1005,2951
958,4042,477,5377
567,3801,668,7659
591,8627,1613,7335
23,1467,706,1963
738,3364,1379,4474
27,1845,399,99
120,1179,1334,3007
489,1490,111,5846
604,4270,1043,9783
852,6484,196,2197
623,1179,1702,10601
889,3818,605,10112
344,7633,1044,2350
998,169,1413,10420
30,4835,862,8632
654,700,459,2473
878,6130,1675,7672
809,4541,1362,8022
226,950,708,3318
869,9742,1602,6158
249,3045,121,2840
49,2618,1766,7632
725,3830,1927,3227
891,1060,1819,9744
388,8051,1771,9809
943,509,1176,10491
780,5893,1109,3872
287,3749,1181,7348
706,7118,1902,2379
765,1440,1226,10045
590,5465,71,6592
474,7581,1666,7782
755,5229,608,7414
602,448,1268,1101
925,633,1481,1250
5,5886,481,6038
792,1060,277,1679
411,8906,355,9598
957,5609,598,4630
661,5646,858,8596
323,7115,448,1251
398,917,1138,4801
281,9015,709,5707
190,6937,631,8180
785,4273,944,10631
584,2032,672,1208
958,8790,567,5302
829,1179,609,3200
499,2,1575,5198
579,5277,733,8829
815,5305,746,5931
433,1060,1468,6670
62,8004,195,9531
452,4146,1658,9330
492,6965,919,8119
645,3762,1810,5255
441,2714,226,973
306,2472,1922,4803
779,7792,728,4631
734,4215,1670,4138
942,1060,1925,3710
125,1393,251,2780
264,1179,674,2404
6,1802,1130,7730
412,8355,1215,985
205,9848,0,1770
178,8826,1623,10175
467,9147,855,903
495,4644,1568,4084
694,6031,928,2092
991,718,795,10737
442,3463,555,8133
951,994,649,4217
917,4616,1057,7325
227,1060,744,3724
747,8703,792,5703
145,7759,1491,2119
569,1041,509,9627
295,7627,1763,9540
240,4802,1390,5650
856,5235,918,8598
286,1179,793,2820
951,6366,1623,8524
674,4183,907,8893
25,5792,198,3242
451,9156,1998,2786
105,1921,1570,4781
239,2869,1497,6634
851,1060,319,8180
417,8866,1136,2574
331,9078,885,3022
911,2236,875,7452
890,6514,1308,4232
41,4923,324,1596
644,2297,264,919
828,4219,1033,3564
555,2013,57,10094
34,2352,1246,3123
875,4886,1897,8453
346,1859,1184,8314
383,1179,864,2555
512,7325,1761,664
737,2050,1606,2341
810,2043,110,7611
287,6474,1037,8011
747,4674,1212,2573
870,2728,845,9308
958,8111,391,6467
32,5681,11,1402
94,441,1572,5416
204,2062,169,5332
620,5241,1483,6431
833,9775,896,2524
29,8817,1756,6703
265,6976,1694,3655
22,6113,1100,2420
608,9150,17,10470
38,9230,204,74
172,7555,561,1799
759,90,1912,3098
890,2764,1591,7050
412,5878,1926,1783
413,1517,207,1089
673,8039,238,5745
691,6047,1111,943
614,6664,274,3478
208,3812,1089,1824
21,9432,124,2252
4,8376,446,6437
650,8386,1405,1410
213,8207,1813,3499
671,3152,1624,6972
919,1060,895,7985
906,5769,1141,7740
138,6836,1091,530
656,6208,1694,9278
671,4380,972,1667
594,8337,852,7742
666,9631,1880,9949
799,1898,1023,1899
316,1060,1532,8609
792,9685,831,9876
575,1898,222,2835
703,6410,787,10683
155,5831,712,2335
423,6434,601,5739
499,8271,1363,2279
90,7787,527,6523
